candidate_id,source_id,source_url,source_sha256,archive_date,page_start,page_end,item_number,item_text,date,document_vote_date,license_number,license_num,normalized_license_num,outcome,disposition,outcome_text,board_granted_application,decision_bearing,completed_sale_verified,ambiguity_notes,review_status,event_id,event_type,action_subtype,transferor,transferor_dba,transferee,transferee_dba,from_address,to_address,pledge_recipient,parties,licensee,licensee_dba,collateral_as_stated
BLB-2021-09-02-c014,BLB-2021-09-02,https://www.boston.gov/sites/default/files/file/2021/09/Voting%20Agenda%20%28Corrected%29%209-2-21_0.pdf,6ab44779bd4b1cb8ea4c6ee3010618855c201d59466798aa230d14c3d7696fe9,2021-09-02,4,4,14,"14. Mitsos, LLC

Doing business as: KRASI
48 Gloucester St., Boston, MA 02115
License #: LB-99587
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned to transfer the license and the
location from the above – To: C.G.K. on Newbury, LLC d/b/a Crazy Good Kitchen; 266-268 Newbury Street Boston MA
02116. The premises consist of a commercial restaurant located in the two subterranean floors of 266-268 Newbury
Street Boston; containing approx. 2,319SF with 2 rooms, a bar, 2 restrooms, basement storage and 2 outdoor patios
containing approx. 700SF on the first floor. The patios are on private property and will contain 10 tables all with a closing
hour of 10PM.
Selma m. Desouza, Manager.
Attorney: Louis A. Cassis


GRANTED",2021-09-02,2021-09-02,LB-99587,LB99587,LB99587,granted,granted,GRANTED,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-02-c014-transfer,license_transfer,transfer_application_disposition,"Mitsos, LLC",KRASI,"C.G.K. on Newbury, LLC",Crazy Good Kitchen,"48 Gloucester St., Boston, MA 02115",266-268 Newbury Street Boston MA 02116,,"{""transferor"": ""Mitsos, LLC"", ""transferee"": ""C.G.K. on Newbury, LLC""}",,,
BLB-2021-09-02-c015,BLB-2021-09-02,https://www.boston.gov/sites/default/files/file/2021/09/Voting%20Agenda%20%28Corrected%29%209-2-21_0.pdf,6ab44779bd4b1cb8ea4c6ee3010618855c201d59466798aa230d14c3d7696fe9,2021-09-02,4,4,15,"15. Lincoln Bar & Grill, Inc.

 Doing business as: Lincoln Bar & Grill, Inc.
 8 Lincoln St., Brighton, MA 02135
 License #: LB-99123
 Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer the license and the
location from the above – To: Mitsos, LLC. d/b/a Krasi and Hecate; 48 Gloucester St Boston, MA 02115. The premises
consist of 1,521SF, total seating capacity 82. In one room on first floor with dining room and bar, restrooms in the rear,
one room with a bar and lounge in the basement with a restroom and separate entrance. 1:00 AM Closing Hour. Demetri
Tsolakis, Manager.
Attorney: Patricia Lang Farnsworth

GRANTED",2021-09-02,2021-09-02,LB-99123,LB99123,LB99123,granted,granted,GRANTED,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-02-c015-transfer,license_transfer,transfer_application_disposition,"Lincoln Bar & Grill, Inc.","Lincoln Bar & Grill, Inc.","Mitsos, LLC.",Krasi and Hecate,"8 Lincoln St., Brighton, MA 02135","48 Gloucester St Boston, MA 02115",,"{""transferor"": ""Lincoln Bar & Grill, Inc."", ""transferee"": ""Mitsos, LLC.""}",,,
BLB-2021-09-30-c024,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,7,7,15,"15   ALGONQUIN CLUB HEXAGON, LLC
     D/B/A: The 'Quin House
     217 COMMONWEALTH AVE
     BOSTON, MA 02116

     License #: LB 98780
     Holder of a Club All Alcoholic Beverages License has petitioned to Pledge the License to
     Needham Bank.
     Attorney: Patricia A. Malone

     GRANTED",2021-09-30,2021-09-30,LB-98780,LB98780,LB98780,granted,granted,GRANTED,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c024-pledge,license_pledge,pledge_application_disposition,,,,,"217 COMMONWEALTH AVE BOSTON, MA 02116",,Needham Bank,"{""licensee"": ""ALGONQUIN CLUB HEXAGON, LLC"", ""pledge_recipient"": ""Needham Bank""}","ALGONQUIN CLUB HEXAGON, LLC",The 'Quin House,"[""license""]"
BLB-2021-09-30-c028,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,8,8,19,"19 LSFW, LLC
    D/B/A: LEGAL SEA FOODS
    26 PARK PLZ
    BOSTON, MA 02116

     License #: LB 98999
     Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned to
     transfer the license and the location from the above – To: Boston Hospitality Partners LLC
     d/b/a The Club 115 Federal Street Floor 35 Boston, MA, 02110. The premises consist of
     Approximately 12,255 square feet on Floor 35 consisting of kitchen (+/ 1,150 SF), entry(+/
     245 SF), bar (+/ 685 SF), dining area (+/750 SF), lounge (+/ 800 SF), private dining
     lounge (+/ 475 SF), private dining area (+/ 395 SF), game room (+/ 1,485 SF), screening
     room (+/ 820 SF) and annual outdoor terrace #1 (+/ 4,350 ) and annual outdoor terrace #2
     (+/ 1,100 SF) with aggregate seating for 243. Hours of operation from 8 AM to 2 AM. John
     Luciano, Manager. Lastly, has petitioned to change the type of the license from S12
     Restaurant All Alcoholic Beverages License To S12 Club All Alcoholic Beverages License.
     Attorney: Jon D. Aieta

      GRANTED",2021-09-30,2021-09-30,LB-98999,LB98999,LB98999,granted,granted,GRANTED,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c028-transfer,license_transfer,transfer_application_disposition,"LSFW, LLC",LEGAL SEA FOODS,Boston Hospitality Partners LLC,The Club,"26 PARK PLZ BOSTON, MA 02116","115 Federal Street Floor 35 Boston, MA, 02110",,"{""transferor"": ""LSFW, LLC"", ""transferee"": ""Boston Hospitality Partners LLC""}",,,
BLB-2021-09-30-c029,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,9,9,20,"20   LSFW, LLC
     D/B/A: LEGAL OYSTERIA
     10 CITY SQ
     CHARLESTOWN, MA 02129

     License #: LB 99316
     Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned to
     transfer the license and the location from the above – To: Boston Hospitality Partners LLC
     d/b/a The Connector and the Collective 115 Federal Street, Boston, MA 02110. Premise
     consist of One (1) main entrance on Federal Street, one (1) main entrance on Devonshire
     Street and four (4) exits. Approximately 27,089 square feet on four (4) floors. 9,300
     square feet on ground floor consisting of event/ banquet space(+/ 9,300 SF) with seating
     for 348. 5,685 square feet on mezzanine consisting of kitchen (+/ 1,085 SF), bar ( +/
     1,039 SF), lounge ( +/ 817 SF),         north dining area ( +/ 960 SF), south dining area (
     +/ 1,784 SF) with aggregate seating for 204. 1,492 square feet on second floor consisting
     of meeting room west(+/ 660 SF) and meeting room east(+/ 832 SF) with aggregate
     seating for 129. 10,612 square feet on third floor consisting of kitchen (+/ 567 SF),
     entry(+/ 510 SF), bar/dining area (+/ 1,930 SF), lounge(+/ 1,475 SF), co­work area(+/
     3,635 SF), game room(+/ 680 SF), sports simulator room(+/ 440 SF) and meeting room
     (+/ 1,375 SF) with aggregate seating for 269. Hours of operation from 8 AM to 2 AM.
     John Luciano, Manager.
     Attorney: Jon D. Aieta

     GRANTED",2021-09-30,2021-09-30,LB-99316,LB99316,LB99316,granted,granted,GRANTED,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c029-transfer,license_transfer,transfer_application_disposition,"LSFW, LLC",LEGAL OYSTERIA,Boston Hospitality Partners LLC,The Connector and the Collective,"10 CITY SQ CHARLESTOWN, MA 02129","115 Federal Street, Boston, MA 02110",,"{""transferor"": ""LSFW, LLC"", ""transferee"": ""Boston Hospitality Partners LLC""}",,,
BLB-2021-09-30-c030,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,9,9,21,"21   TOUCHTONE ENTERPRISES, LLC
     D/B/A: TOUCHIE'S SHAMROCK PUB
     501 E EIGHTH ST
     SOUTH BOSTON, MA 02127

     License #: LB 99059
     Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned to
     transfer the license from the above To: Shamrock Boston, LLC d/b/a Shamrock Pub (at
     the same location). Aengus O’Leary, Manager. 1:00 AM Closing Hour.
     Attorney: Charles R. Tevnan

     GRANTED",2021-09-30,2021-09-30,LB-99059,LB99059,LB99059,granted,granted,GRANTED,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c030-transfer,license_transfer,transfer_application_disposition,"TOUCHTONE ENTERPRISES, LLC",TOUCHIE'S SHAMROCK PUB,"Shamrock Boston, LLC",Shamrock Pub,"501 E EIGHTH ST SOUTH BOSTON, MA 02127","501 E EIGHTH ST SOUTH BOSTON, MA 02127",,"{""transferor"": ""TOUCHTONE ENTERPRISES, LLC"", ""transferee"": ""Shamrock Boston, LLC""}",,,
BLB-2021-09-30-c031,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,9,10,22,"22   OATH 1350 BOYLSTON LLC
     D/B/A: OATH PIZZA
     1348 BOYLSTON ST
     BOSTON, MA 02215

     License #: LB 99719

   Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License
   has petitioned to transfer the license and the location from the above – To: Street Prince
   LLC; 48 Temple Place, Boston, MA, 02114. The premises consist of 3,293 sq. ft. of retail
   space; One dining room on street level and one dining room, one kitchen and two
   restrooms on lower floor. Closing hour 2:00AM. Athip Komwises, Manager.
   Attorney: Andrew F. Upton

    GRANTED PENDING TRANSFER OF EXISTING LICENSE AND COMPLETION OF
    COMMUNITY PROCESS.",2021-09-30,2021-09-30,LB-99719,LB99719,LB99719,granted,granted,GRANTED PENDING TRANSFER OF EXISTING LICENSE AND COMPLETION OF COMMUNITY PROCESS.,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c031-transfer,license_transfer,transfer_application_disposition,OATH 1350 BOYLSTON LLC,OATH PIZZA,Street Prince LLC,,"1348 BOYLSTON ST BOSTON, MA 02215","48 Temple Place, Boston, MA, 02114",,"{""transferor"": ""OATH 1350 BOYLSTON LLC"", ""transferee"": ""Street Prince LLC""}",,,
BLB-2021-09-30-c032,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,10,10,23,"23 MITSOS, LLC
   D/B/A: KRASI
   48 GLOUCESTER ST
   BOSTON, MA 02115

   License #: LB 99587
   Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned
   to transfer the license and the location from the above – To: C.G.K. on Newbury, LLC
   d/b/a Crazy Good Kitchen; 266 268 Newbury Street Boston MA 02116. The premises
   consist of a commercial restaurant located in the two subterranean floors of 266 268
   Newbury Street Boston; containing approx. 2,319SF with 2 rooms, a bar, 2 restrooms,
   basement storage and 2 outdoor patios containing approx. 700SF on the first floor. The
   patios are on private property and will contain 10 tables all with a closing hour of 10PM.
   Selma M. Desouza, Manager. Lastly has petitioned to change the classification of its
   license To Wines, Malt Beverages and Liqueurs pursuant to the authority contained in
   Chapter 481 of the Acts of 1994.
   Attorney: Louis A. Cassis

   GRANTED",2021-09-30,2021-09-30,LB-99587,LB99587,LB99587,granted,granted,GRANTED,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c032-transfer,license_transfer,transfer_application_disposition,"MITSOS, LLC",KRASI,"C.G.K. on Newbury, LLC",Crazy Good Kitchen,"48 GLOUCESTER ST BOSTON, MA 02115",266 268 Newbury Street Boston MA 02116,,"{""transferor"": ""MITSOS, LLC"", ""transferee"": ""C.G.K. on Newbury, LLC""}",,,
BLB-2021-09-30-c092,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,19,19,2,"2.      Franco LLC
        The Board deferred its vote regarding the application by Franco, LLC d/b/a Pellino’s
        Ristorante, 2A Prince Street Boston 02113. Holder of a Common Victualler 7 Day Wines
        and Malt Beverages with Liqueurs License has petitioned to transfer the license from the
        above – To: Isabella Restaurant, Inc. d/b/a Isabella (at the same location). Cristobal Fe
        Paz, Manager. 1:00 AM Closing Hour. This matter was deferred to allow for completion
        of the community process which has occurred.
       GRANTED",2021-09-30,2021-09-30,,,,granted,granted,GRANTED,True,True,False,"[""No license number is stated in this item. No identifier is imputed from another meeting.""]",reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c092-transfer,license_transfer,transfer_application_disposition,"Franco, LLC",Pellino’s Ristorante,"Isabella Restaurant, Inc.",Isabella,2A Prince Street Boston 02113,2A Prince Street Boston 02113,,"{""transferor"": ""Franco, LLC"", ""transferee"": ""Isabella Restaurant, Inc.""}",,,
BLB-2021-09-30-c093,BLB-2021-09-30,https://www.boston.gov/sites/default/files/file/2021/09/Maria%27s%20Copy%20of%20Final%20Voting%20Agenda%209_30_21%20.pdf,a83435a43328c2fae9231e05e63f935f5f9032be40e1d406a8b96f2c30006776,2021-09-30,20,20,3,"3.  Big Bad Dog LLC
    The Board deferred its vote regarding the application by Big Bad Dog LLC d/b/a
    Domenic’s, 54 Salem Street Boston, MA 02113. Holder of a Common Victualler 7 Day
    Wines and Malt Beverages with Liqueurs License has petitioned to transfer the license
    from the above – To: ‘Witchcraft LLC d/b/a Witchcraft on Salem (at the same location).
    Marybeth Bisson. 1:00 AM Closing. This matter was deferred to allow for completion of
    the community process which has occurred.
GRANTED - Transfer

     Since above petition to transfer was filed and presented to the BLB, the applicant has
     requested to change the DBA From: ‘Witchcraft on Salem To: New England Witchcraft
     Company upon approval of the Board.

GRANTED - Change of DBA",2021-09-30,2021-09-30,,,,granted,granted,"GRANTED - Transfer Since above petition to transfer was filed and presented to the BLB, the applicant has requested to change the DBA From: ‘Witchcraft on Salem To: New England Witchcraft Company upon approval of the Board. GRANTED - Change of DBA",True,True,False,"[""The item separately grants transfer and a DBA amendment from Witchcraft on Salem to New England Witchcraft Company; the final granted DBA is retained."", ""No license number is stated in this item. No identifier is imputed from another meeting.""]",reviewed_against_full_candidate_and_source_context,BLB-2021-09-30-c093-transfer,license_transfer,transfer_application_disposition,Big Bad Dog LLC,Domenic’s,Witchcraft LLC,New England Witchcraft Company,"54 Salem Street Boston, MA 02113","54 Salem Street Boston, MA 02113",,"{""transferor"": ""Big Bad Dog LLC"", ""transferee"": ""Witchcraft LLC""}",,,
BLB-2021-10-07-c019,BLB-2021-10-07,https://www.boston.gov/sites/default/files/file/2021/10/FINAL%20VOTING%20AGENDA%2010-7-2021.pdf,98ee56e601793c3c8a85cd15cde14452b764fafe9dc78f51537458ad8f41e8ab,2021-10-07,5,5,12,"12. Rr, Inc.

         Doing business as: ""BEST LIQUORS""
         1088 Dorchester Ave., Dorchester, MA 02125
         License #: LB 101964
         Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to transfer the license
         from the above To: Happy Liquors, Inc.d/b/a Fernandez Wine & Spirits (at the same location).
         Jose M. Fernandez, Manager.
         Closing hour 11:00 PM.
         Attorney: Jennifer Allen

         DEFERRED FOR COMPLETION OF THE COMMUNITY PROCESS",2021-10-07,2021-10-07,LB-101964,LB101964,LB101964,deferred,deferred,DEFERRED FOR COMPLETION OF THE COMMUNITY PROCESS,False,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-10-07-c019-transfer,license_transfer,transfer_application_disposition,"Rr, Inc.","""BEST LIQUORS""","Happy Liquors, Inc.",Fernandez Wine & Spirits,"1088 Dorchester Ave., Dorchester, MA 02125","1088 Dorchester Ave., Dorchester, MA 02125",,"{""transferor"": ""Rr, Inc."", ""transferee"": ""Happy Liquors, Inc.""}",,,
BLB-2021-10-07-c020,BLB-2021-10-07,https://www.boston.gov/sites/default/files/file/2021/10/FINAL%20VOTING%20AGENDA%2010-7-2021.pdf,98ee56e601793c3c8a85cd15cde14452b764fafe9dc78f51537458ad8f41e8ab,2021-10-07,5,5,13,"13. Mabrothers, LLC

         Doing business as: THE MARLIAVE
         10-11 Bosworth St., Boston, MA 02108
         License #: LB 99338
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned to transfer
         the license and the location from the above – To: 903 Boylston Street LLC located at
         903 905 Boylston Street, Boston, MA
         02115. Premise consists of Kitchen, Bar and Lounge Area on First Floor; Function Room, Bar and Lounge
         Area on Second Floor; Bar, Lounge Area and Storage in Basement; Office space on Third Floor.
         Exit to Alley in Rear.
         Capacity breakdown: 1st fl, 117; 2nd fl 102; basement 136.
         Steven R. Brooks, Manager. Closing hour 2AM.
         Attorney: Jon D. Aieta


         DEFERRED FOR COMPLETION OF THE COMMUNITY PROCESS",2021-10-07,2021-10-07,LB-99338,LB99338,LB99338,deferred,deferred,DEFERRED FOR COMPLETION OF THE COMMUNITY PROCESS,False,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-10-07-c020-transfer,license_transfer,transfer_application_disposition,"Mabrothers, LLC",THE MARLIAVE,903 Boylston Street LLC,,"10-11 Bosworth St., Boston, MA 02108","903 905 Boylston Street, Boston, MA 02115",,"{""transferor"": ""Mabrothers, LLC"", ""transferee"": ""903 Boylston Street LLC""}",,,
