event_id,date,license_num,license_scope,event_subtype,entity_name,entity_dba,actions,outcome,board_granted_application,ownership_subject_entity,ownership_subject_scope,parties_before,parties_after,entity_before,entity_after,entity_conversion_explicit,source_url,page_start,page_end,item_number,outcome_text,ambiguity_notes,item_text
BLB-2026-05-07-OI-E009,2026-05-07,LB99597,explicit_alcohol,ownership_application_disposition,"Sweet Rice Thai Sushi, Inc.",,"[""stock_interest_change""]",granted,True,"Sweet Rice Thai Sushi, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/05/5-7-26%20Minutes_0.pdf,3,3,9,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","9. Sweet Rice Thai Sushi, Inc.

187 Main St, Charlestown, MA 02129
License #: LB-99597
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned for a Change
of Stock Interest. Secondly, has petitioned for a Change of Officers/Directors. Lastly, has petitioned to
change the manager of the licensed business - From: Natthasit Nitsakulchai To: Wanalee Chamchoy.
Attorney: Meihuei Hu

Granted"
BLB-2026-05-21-OI-E023,2026-05-21,LB99375,explicit_alcohol,ownership_application_disposition,Pressed Huntington Cafe LLC,Pressed,"[""ownership_interest_change""]",granted,True,Pressed Huntington Cafe LLC,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,7,7,6,"Granted
(Commissioner Curran recused himself)","[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","6. Pressed Huntington Cafe LLC

Doing business as: Pressed
105 Huntington Ave, Boston, MA 02199
License #: LB-99375
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest. Secondly, has petitioned to change the manager of the licensed business - From:
Saumil Patel To: Enis Hidri.
Attorney: Dennis A. Quilty

Granted
(Commissioner Curran recused himself)"
BLB-2026-05-21-OI-E024,2026-05-21,LB101960,explicit_alcohol,ownership_application_disposition,Wine and Liquors Inc.,Roslindale Liquors,"[""stock_interest_change""]",granted,True,Wine and Liquors Inc.,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,7,7,7,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","7. Wine and Liquors Inc.

Doing business as: Roslindale Liquors
23 Corinth St, Roslindale, MA 02131
License #: LB-101960
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to change the
manager of the licensed business - From: Uma Vadher To: Dharaben Patel. Secondly, has petitioned for
a Change of Stock Interest. Lastly, has petitioned for a Change of Officers/Directors.

Granted"
BLB-2026-05-21-OI-E025,2026-05-21,LB434282,explicit_alcohol,ownership_application_disposition,Blue Hills Liquors Inc.,Discount Liquors,"[""stock_interest_change""]",granted,True,Blue Hills Liquors Inc.,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,8,8,8,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","8. Blue Hills Liquors Inc.

Doing business as: Discount Liquors
950 American Legion Hwy, Hyde Park, MA 02136
License #: LB-434282
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to change the
manager of the licensed business - From: Uma Vadher To: Dharaben Patel. Secondly, has petitioned for
a Change of Stock Interest. Thirdly, has petitioned for a Change of Officers/Directors. Lastly, has
petitioned to pledge the license and inventory to Rockland Trust Company.

Granted"
BLB-2026-05-21-OI-E026,2026-05-21,LB102059,explicit_alcohol,ownership_application_disposition,Ishtiaq H. Naqvi,,"[""corporate_structure_change""]",granted,True,Ishtiaq H. Naqvi,licensee,[],[],"ISHTIAQ H. NAQVI, as Sole Proprietor","Shaboo Bee, Inc.",True,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,8,8,9,"Granted
Conditions: 1. No sale of alcoholic beverage products smaller than one pint; 2. No increase to the
amount of floor space dedicated to alcohol, or changes to the floor plan on file with the Board,
without Board approval.
The Licensee must keep a copy of the approved floorplan at the Licensed Premise at all times.","[""Corporate-structure change only. The item does not establish a change in beneficial ownership or identify shareholders.""]","9. Ishtiaq H. Naqvi

1745 Washington St, Roxbury, MA 02118
License #: LB-102059
Holder of a Retail Package Store Wines and Malt Beverages License has petitioned to change the
category of the licensed business- From: Retail Package Store Wines and Malt Beverages To: Retail
Package Store All-Alcoholic Beverages. Secondly, has petitioned to change the location of the licensed
premise - From: 1745 Washington St, Boston, MA 02118 To: 1747 Washington St, Boston, MA 02118,
updating the description of premise as follows - 2,343SF convenience store located on the street level of
a multi-use building. There is one entrance/exit for public access and deliveries at the corner of
Washington St and Massachusetts Ave. A separate entrance/exit is on Mass Ave for emergencies.
Storage for the alcohol is in back of the office. There is a lockable cooler; a lockable closet for alcohol;
and a display of alcoholic beverages enclosed by a lockable gate for when hours for sales are not
available. Thirdly, has petitioned to change the corporate structure of the licensed business - From:
ISHTIAQ H. NAQVI, as Sole Proprietor To: Shaboo Bee, Inc. Lastly, has petitioned to change the d/b/a
of the licensed business - To: Cloverdale Farms.

Granted
Conditions: 1. No sale of alcoholic beverage products smaller than one pint; 2. No increase to the
amount of floor space dedicated to alcohol, or changes to the floor plan on file with the Board,
without Board approval.
The Licensee must keep a copy of the approved floorplan at the Licensed Premise at all times."
BLB-2026-06-25-OI-E038,2026-06-25,LB99104,explicit_alcohol,ownership_application_disposition,Newbury Guest House Inc,Newbury Guest House,"[""stock_interest_change""]",granted,True,Newbury Guest House Inc,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,11,11,19,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","19. Newbury Guest House Inc

Doing business as: Newbury Guest House
257-261 Newbury St, Boston, MA 02116
License #: LB-99104
Holder of an Innholder 7 Day All-Alcoholic Beverages License has petitioned for a Change of
Officers/Directors. Secondly, has petitioned for a Change of Stock Interest.
Attorney: Dennis A. Quilty

Granted"
BLB-2026-06-25-OI-E039,2026-06-25,LB98902,explicit_alcohol,ownership_application_disposition,Mile 22 Inc.,Cityside in the Circle,"[""stock_interest_change""]",granted,True,Mile 22 Inc.,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,11,11,20,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","20. Mile 22 Inc.

Doing business as: Cityside in the Circle
1958-1969 Beacon St, Brighton, MA 02135
License #: LB-98902
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a Change of
Officers/Directors. Secondly, has petitioned for a Change of Stock Interest. Lastly, has petitioned to
Pledge the License to Tru-North Bank.
Attorney: Steffani Boudreau

Granted"
BLB-2026-06-25-OI-E040,2026-06-25,LB99092,explicit_alcohol,ownership_application_disposition,Early Monsoon LLC,Don’t Tell Aunty,"[""ownership_interest_change""]",granted,True,Early Monsoon LLC,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,12,12,21,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","21. Early Monsoon LLC

Doing business as: Don’t Tell Aunty
1080 Boylston St, Boston, MA 02115
License #: LB-99092
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a Change of
LLC Manager. Secondly, has petitioned for a Change of Ownership Interest. Lastly, has petitioned to
change the manager of the licensed business - From: Niral Patel To: Vishal R. Patel.
Attorney: Jon D. Aieta

Granted"
BLB-2026-07-16-OI-E025,2026-07-16,LB99617,explicit_alcohol,ownership_application_disposition,"JTBC, Inc.",Jiang Nan,"[""stock_interest_change""]",granted,True,"JTBC, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/07/Voting%20Minutes%207-16-26.docx.pdf,8,8,17,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","17. JTBC, Inc.

Doing business as: Jiang Nan
177 Tremont St, Boston, MA 02111
License #: LB-99617
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for a Change of Stock Interest. Secondly, has petitioned for a Change of Officers/Directors.
Attorney: Anthony McGuinness

Granted"
BLB-2026-07-16-OI-E026,2026-07-16,LB99385,explicit_alcohol,ownership_application_disposition,DFD Restaurant Group LLC,Ristorante Toscano,"[""ownership_interest_change""]",granted,True,DFD Restaurant Group LLC,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/07/Voting%20Minutes%207-16-26.docx.pdf,8,8,18,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","18. DFD Restaurant Group LLC

Doing business as: Ristorante Toscano
41 Charles St, Boston, MA 02108
License #: LB-99385
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest. Secondly, has petitioned for a Change of LLC Managers.Thirdly, has petitioned to
change the manager of the licensed business - From: Richard Cacciagrani To: Andrew J. D’Alessandro.
Lastly, has petitioned to change the DBA of the licensed business - To: Toscano Restaurant.
Attorney: Dennis A. Quilty

Granted"
BLB-2026-07-16-OI-E027,2026-07-16,LB99250,explicit_alcohol,ownership_application_disposition,"Brewed Intentions, LLC",The Fourth Wall,"[""ownership_interest_change""]",granted,True,"Brewed Intentions, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/07/Voting%20Minutes%207-16-26.docx.pdf,8,8,19,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","19. Brewed Intentions, LLC

Doing business as: The Fourth Wall
228 Tremont St, Boston, MA 02116
License #: LB-99250
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest. Secondly, has petitioned for a Change of LLC Manager. Lastly, has petitioned to
change the manager of the licensed business - From: Derek Brady To: David Ferrando.
Attorney: Curt F. Bletzer

Granted"
BLB-2026-07-16-OI-E028,2026-07-16,LB99119,explicit_alcohol,ownership_application_disposition,"Rebecca’s Cafe, Inc.",East Meets West,"[""stock_interest_change""]",granted,True,"Rebecca’s Cafe, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/07/Voting%20Minutes%207-16-26.docx.pdf,9,9,20,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","20. Rebecca’s Cafe, Inc.

Doing business as: East Meets West
212 Northern Ave, Boston, MA 02210
License #: LB-99119
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a Change of
Stock Interest. Secondly, has petitioned for a Change of Officers/Directors. Thirdly, has petitioned to
change the manager of the licensed business - From: Michele Stump To: Alexandria Michelson. Lastly,
has petitioned for a pledge of stock to - Campbell Bewley, Inc.
Attorney: Thomas P. Miller

Granted"
BLB-2026-08-06-OI-E026,2026-08-06,LB130760,explicit_alcohol,ownership_application_disposition,"Whole Foods Market Group, Inc.",Whole Foods Market,"[""corporate_structure_change""]",granted,True,"Whole Foods Market Group, Inc.",licensee,[],[],"Whole Foods Market Group, Inc.",Whole Foods Market Group LLC,True,https://www.boston.gov/sites/default/files/file/2026/08/Voting%20Agenda%208-6-26.docx_0.pdf,9,9,16,Granted,"[""Corporate-structure change only. The item does not establish a change in beneficial ownership or identify shareholders.""]","16. Whole Foods Market Group, Inc.

Doing business as: Whole Foods Market
348 Harrison Ave, Roxbury, MA 02118
License #: LB-130760
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
Corporate Name and Corporate Structure - From: Whole Foods Market Group, Inc. To: Whole Foods
Market Group LLC. Additionally, has petitioned for a change of Officers/Directors/LLC Managers.
Attorney: Jon D. Aieta

Granted"
BLB-2026-08-06-OI-E052,2026-08-06,LB99984,common_victualler_no_alcohol_stated,ownership_application_disposition,"Whole Foods Market Group, Inc.",Whole Foods Market,"[""corporate_structure_change""]",granted,True,"Whole Foods Market Group, Inc.",licensee,[],[],"Whole Foods Market Group, Inc.",Whole Foods Market Group LLC,True,https://www.boston.gov/sites/default/files/file/2026/08/Voting%20Agenda%208-6-26.docx_0.pdf,19,19,5,Granted,"[""Corporate-structure change only. The item does not establish a change in beneficial ownership or identify shareholders.""]","5. Whole Foods Market Group, Inc.

Doing business as: Whole Foods Market
15 Westland Av., Boston, MA 02115
License #: LB‐99984
Holder of a Common Victualler License has petitioned to change the Corporate Structure of the license
business‐ From: Whole Foods Market Group, Inc. To: Whole Foods Market Group LLC

Granted
___________________________________________________________________________________"
